Date,Open,High,Low,Close,Volume,Adj Close
2010-04-30,269.31,270.57,261.0,261.09,135615900,35.65
2010-05-03,263.84,267.88,262.88,266.35,113585500,36.37
2010-05-04,262.89,263.29,256.75,258.68,180954900,35.32
2010-05-05,253.03,258.14,248.73,255.99,220775800,34.95
2010-05-06,253.83,258.25,199.25,246.25,321465200,33.62
2010-05-07,243.71,246.57,225.21,235.86,419004600,32.21
2010-05-10,250.25,254.65,248.53,253.99,246076600,34.68
2010-05-11,251.84,259.89,250.5,256.52,212226700,35.03
2010-05-12,259.24,263.13,258.7,262.09,163594900,35.79
2010-05-13,263.22,265.0,256.4,258.36,149928100,35.28
2010-05-14,255.16,256.48,249.5,253.82,189840700,34.66
2010-05-17,254.7,256.18,247.71,254.22,190708700,34.71
2010-05-18,256.98,258.55,250.26,252.36,195669600,34.46
2010-05-19,249.5,252.92,244.85,248.34,256431700,33.91
2010-05-20,241.88,243.85,236.21,237.76,320728800,32.46
2010-05-21,232.82,244.5,231.35,242.32,305972800,33.09
2010-05-24,247.28,250.9,246.26,246.76,188559700,33.69
2010-05-25,239.35,246.76,237.16,245.22,262001600,33.48
2010-05-26,250.08,252.13,243.75,244.11,212663500,33.33
2010-05-27,250.6,253.89,249.11,253.35,166570600,34.59
2010-05-28,259.39,259.4,253.35,256.88,203903700,35.08
2010-06-01,259.69,265.94,258.96,260.83,219118200,35.62
2010-06-02,264.54,264.8,260.33,263.95,172137000,36.04
2010-06-03,265.18,265.55,260.41,263.12,162526700,35.93
2010-06-04,258.21,261.9,254.63,255.96,189576100,34.95
2010-06-07,258.29,259.15,250.55,250.94,221735500,34.26
2010-06-08,253.24,253.8,245.65,249.33,250192600,34.04
2010-06-09,251.47,251.9,242.49,243.2,213657500,33.21
2010-06-10,244.84,250.98,242.2,250.51,194089000,34.21
2010-06-11,248.23,253.86,247.37,253.51,136439800,34.62
2010-06-14,255.96,259.15,254.01,254.28,150740100,34.72
2010-06-15,255.64,259.85,255.5,259.69,146268500,35.46
2010-06-16,261.1,267.75,260.63,267.25,195919500,36.49
2010-06-17,270.6,272.9,269.5,271.87,218213800,37.12
2010-06-18,272.25,275.0,271.42,274.07,196155400,37.42
2010-06-21,277.69,279.01,268.73,270.17,194122600,36.89
2010-06-22,272.16,275.97,271.5,273.85,179315500,37.39
2010-06-23,274.58,274.66,267.9,270.97,192114300,37.0
2010-06-24,271.0,273.2,268.1,269.0,178569300,36.73
2010-06-25,270.06,270.27,265.81,266.7,137485600,36.42
2010-06-28,266.93,269.75,264.52,268.3,146237000,36.64
2010-06-29,264.12,264.39,254.3,256.17,283336200,34.98
2010-06-30,256.71,257.97,250.01,251.53,184863000,34.35
2010-07-01,254.3,254.8,243.22,248.48,255724000,33.93
2010-07-02,250.49,250.93,243.2,246.94,173460700,33.72
2010-07-06,251.0,252.8,246.16,248.63,153808900,33.95
2010-07-07,250.49,258.77,249.75,258.67,163639000,35.32
2010-07-08,262.48,262.9,254.89,258.09,184536100,35.24
2010-07-09,256.89,259.9,255.16,259.62,108330600,35.45
2010-07-12,258.53,261.85,254.86,257.29,140719600,35.13
2010-07-13,256.32,256.4,246.43,251.8,297731000,34.38
2010-07-14,249.38,255.8,249.0,252.73,203011900,34.51
2010-07-15,248.23,256.97,247.3,251.45,206216500,34.33
2010-07-16,253.18,254.97,248.41,249.9,259964600,34.12
2010-07-19,249.88,249.88,239.6,245.58,256119500,33.53
2010-07-20,242.9,252.9,240.01,251.89,268737700,34.39
2010-07-21,265.09,265.15,254.0,254.24,296417800,34.72
2010-07-22,257.68,260.0,255.31,259.02,161329700,35.37
2010-07-23,257.09,260.38,256.28,259.94,133347200,35.49
2010-07-26,260.0,260.1,257.71,259.28,105137900,35.4
2010-07-27,260.87,264.8,260.3,264.08,146192900,36.06
2010-07-28,263.67,265.99,260.25,260.96,129996300,35.63
2010-07-29,260.71,262.65,256.1,258.11,160951700,35.24
2010-07-30,255.89,259.7,254.9,257.25,112052500,35.13
2010-08-02,260.44,262.59,259.62,261.85,107013900,35.75
2010-08-03,261.01,263.26,259.42,261.93,104413400,35.77
2010-08-04,262.84,264.28,260.31,262.98,105093800,35.91
2010-08-05,261.73,263.18,260.55,261.7,72274300,35.73
2010-08-06,259.78,261.49,257.63,260.09,111224400,35.51
2010-08-09,261.48,262.15,259.57,261.75,75782000,35.74
2010-08-10,259.85,260.45,257.55,259.41,112980000,35.42
2010-08-11,255.4,255.69,249.81,250.19,155013600,34.16
2010-08-12,246.69,253.1,246.12,251.79,133730100,34.38
2010-08-13,251.65,251.88,249.09,249.1,88717300,34.01
2010-08-16,247.58,250.01,246.62,247.64,79607500,33.81
2010-08-17,250.08,254.63,249.2,251.97,105660100,34.41
2010-08-18,252.36,254.67,251.58,253.07,84924000,34.56
2010-08-19,252.84,253.48,248.68,249.88,106676500,34.12
2010-08-20,249.39,253.92,249.0,249.64,96057500,34.09
2010-08-23,251.79,252.0,245.25,245.8,103510400,33.56
2010-08-24,242.67,243.0,238.65,239.93,150641400,32.76
2010-08-25,238.04,243.99,237.2,242.89,149216900,33.17
2010-08-26,245.45,245.75,240.28,240.28,116626300,32.81
2010-08-27,241.75,242.61,235.56,241.62,137097800,32.99
2010-08-30,240.76,245.75,240.68,242.5,95822300,33.11
2010-08-31,241.85,244.56,240.35,243.1,105196700,33.19
2010-09-01,247.47,251.46,246.28,250.33,174259400,34.18
2010-09-02,251.26,252.17,248.57,252.17,103856900,34.43
2010-09-03,255.09,258.78,254.5,258.77,130197200,35.33
2010-09-07,256.64,259.53,256.25,257.81,85639400,35.2
2010-09-08,259.78,264.39,259.1,262.92,131637800,35.9
2010-09-09,265.04,266.52,262.92,263.07,109643800,35.92
2010-09-10,263.19,264.5,261.4,263.41,96885600,35.97
2010-09-13,265.82,268.28,265.76,267.04,97195000,36.46
2010-09-14,266.21,269.17,265.52,268.06,102037600,36.6
2010-09-15,268.17,270.38,267.84,270.22,107342200,36.9
2010-09-16,270.24,276.67,269.5,276.57,163025800,37.76
2010-09-17,277.69,277.96,273.68,275.37,158619300,37.6
2010-09-20,276.08,283.78,275.85,283.23,164669400,38.67
2010-09-21,283.86,287.35,282.79,283.77,167018600,38.75
2010-09-22,282.71,287.98,282.41,287.75,146322400,39.29
2010-09-23,286.33,292.76,286.0,288.92,196529200,39.45
2010-09-24,292.1,293.53,290.55,292.32,162372000,39.91
2010-09-27,293.98,294.73,291.01,291.16,120708700,39.76
2010-09-28,291.77,291.77,275.0,286.86,258760600,39.17
2010-09-29,287.23,289.81,286.0,287.37,117411000,39.24
2010-09-30,289.0,290.0,281.25,283.75,168347900,38.74
2010-10-01,286.15,286.58,281.35,282.52,112035700,38.58
2010-10-04,281.6,282.9,277.77,278.64,108825500,38.05
2010-10-05,282.0,289.45,281.82,288.94,125491800,39.45
2010-10-06,289.59,291.99,285.26,289.19,167717200,39.49
2010-10-07,290.34,290.48,286.91,289.22,102099900,39.49
2010-10-08,291.71,294.5,290.0,294.07,164600800,40.15
2010-10-11,294.74,297.24,294.6,295.36,106938300,40.33
2010-10-12,295.41,299.5,292.49,298.54,139636000,40.76
2010-10-13,300.2,301.96,299.8,300.14,157523100,40.98
2010-10-14,301.69,302.47,300.4,302.31,108824100,41.28
2010-10-15,307.44,315.0,304.91,314.74,230548500,42.98
2010-10-18,318.47,319.0,314.29,318.0,273252700,43.42
2010-10-19,303.4,313.77,300.02,309.49,308196000,42.26
2010-10-20,309.0,314.25,306.87,310.53,180406100,42.4
2010-10-21,312.36,314.74,306.8,309.52,137865000,42.26
2010-10-22,309.07,310.04,306.3,307.47,93194500,41.98
2010-10-25,309.09,311.6,308.44,308.84,98115500,42.17
2010-10-26,306.87,309.74,305.65,308.05,98232400,42.06
2010-10-27,307.65,309.9,305.6,307.83,99750700,42.03
2010-10-28,307.95,308.0,300.9,305.24,137762800,41.68
2010-10-29,304.23,305.88,300.87,300.98,107627800,41.1
2010-11-01,302.22,305.6,302.2,304.18,105972300,41.53
2010-11-02,307.0,310.19,307.0,309.36,108482500,42.24
2010-11-03,311.37,312.88,308.53,312.8,127087100,42.71
2010-11-04,315.45,320.18,315.03,318.27,160622000,43.46
2010-11-05,317.99,319.57,316.75,317.13,90313300,43.3
2010-11-08,317.2,319.77,316.76,318.62,70439600,43.51
2010-11-09,321.05,321.3,314.5,316.08,95886000,43.16
2010-11-10,316.64,318.77,313.55,318.03,96056800,43.43
2010-11-11,315.0,318.4,314.25,316.65,90321000,43.24
2010-11-12,316.0,316.5,303.63,308.03,198961700,42.06
2010-11-15,308.46,310.54,306.27,307.04,100901500,41.92
2010-11-16,305.72,307.6,299.32,301.59,164412500,41.18
2010-11-17,301.2,303.99,297.76,300.5,119862400,41.03
2010-11-18,305.2,309.67,304.69,308.43,123622800,42.11
2010-11-19,307.97,308.4,305.24,306.73,96210800,41.88
2010-11-22,306.68,313.36,305.87,313.36,98268800,42.79
2010-11-23,310.45,311.75,306.56,308.73,129861900,42.16
2010-11-24,312.0,315.4,311.75,314.8,103431300,42.98
2010-11-26,313.74,317.7,312.94,315.0,59396400,43.01
2010-11-29,315.5,317.48,311.38,316.87,111446300,43.27
2010-11-30,313.54,314.36,310.87,311.15,125464500,42.49
2010-12-01,315.27,317.75,315.0,316.4,115437700,43.2
2010-12-02,317.53,319.0,314.89,318.15,115709300,43.44
2010-12-03,317.01,318.65,316.34,317.44,85523200,43.34
2010-12-06,318.64,322.33,318.42,320.15,112120400,43.71
2010-12-07,323.8,323.99,318.12,318.21,97863500,43.45
2010-12-08,319.63,321.02,317.11,321.01,80483900,43.83
2010-12-09,322.13,322.5,319.02,319.76,73537800,43.66
2010-12-10,319.65,321.05,318.6,320.56,65627800,43.77
2010-12-13,324.37,325.06,321.0,321.67,109953900,43.92
2010-12-14,321.73,322.54,319.0,320.29,87752000,43.73
2010-12-15,320.0,323.0,319.19,320.36,104328000,43.74
2010-12-16,321.09,322.61,320.1,321.25,80507700,43.87
2010-12-17,321.63,321.79,320.23,320.61,96732300,43.78
2010-12-20,321.6,323.25,318.23,322.21,96402600,44.0
2010-12-21,323.0,324.39,322.05,324.2,64088500,44.27
2010-12-22,324.36,325.72,323.55,325.16,66480400,44.4
2010-12-23,325.0,325.15,323.17,323.6,55789300,44.19
2010-12-27,322.85,325.44,321.52,324.68,62454000,44.33
2010-12-28,325.91,326.66,325.06,325.47,43981000,44.44
2010-12-29,326.22,326.45,325.1,325.29,40784800,44.42
2010-12-30,325.48,325.51,323.05,323.66,39373600,44.19
2010-12-31,322.95,323.48,321.31,322.56,48377000,44.04
2011-01-03,325.64,330.26,324.84,329.57,111284600,45.0
2011-01-04,332.44,332.5,328.15,331.29,77270200,45.24
2011-01-05,329.55,334.34,329.5,334.0,63879900,45.61
2011-01-06,334.72,335.25,332.9,333.73,75107200,45.57
2011-01-07,333.99,336.35,331.9,336.12,77982800,45.9
2011-01-10,338.83,343.23,337.17,342.45,112140000,46.76
2011-01-11,344.88,344.96,339.47,341.64,111027000,46.65
2011-01-12,343.25,344.43,342.0,344.42,75647600,47.03
2011-01-13,345.16,346.64,343.85,345.68,74195100,47.2
2011-01-14,345.89,348.48,344.44,348.48,77210000,47.58
2011-01-18,329.52,344.76,326.0,340.65,470249500,46.51
2011-01-19,348.35,348.6,336.88,338.84,283903200,46.27
2011-01-20,336.43,338.3,330.12,332.68,191197300,45.43
2011-01-21,333.77,334.88,326.63,326.72,188600300,44.61
2011-01-24,326.87,337.45,326.72,337.45,143670800,46.08
2011-01-25,336.33,341.44,334.57,341.4,136717000,46.62
2011-01-26,342.96,345.6,341.5,343.85,126718900,46.95
2011-01-27,343.78,344.69,342.83,343.21,71256500,46.86
2011-01-28,344.17,344.4,333.53,336.1,148014300,45.89
2011-01-31,335.8,340.04,334.3,339.32,94311700,46.33
2011-02-01,341.3,345.65,340.98,345.03,106658300,47.11
2011-02-02,344.45,345.25,343.55,344.32,64738800,47.02
2011-02-03,343.8,344.24,338.55,343.44,98449400,46.9
2011-02-04,343.64,346.7,343.51,346.5,80460100,47.31
2011-02-07,347.89,353.25,347.64,351.88,121255400,48.05
2011-02-08,353.68,355.52,352.15,355.2,95260200,48.5
2011-02-09,355.19,359.0,354.87,358.16,120686300,48.91
2011-02-10,357.39,360.0,348.0,354.54,232137500,48.41
2011-02-11,354.75,357.8,353.54,356.85,91893200,48.73
2011-02-14,356.79,359.48,356.71,359.18,77604100,49.04
2011-02-15,359.19,359.97,357.55,359.9,71043700,49.14
2011-02-16,360.8,364.9,360.5,363.13,120289400,49.58
2011-02-17,357.25,360.27,356.52,358.3,132645800,48.92
2011-02-18,358.71,359.5,349.52,350.56,204014300,47.87
2011-02-22,342.15,345.4,337.72,338.61,218138900,46.24
2011-02-23,338.77,344.64,338.61,342.62,167963600,46.78
2011-02-24,344.02,345.15,338.37,342.88,124975200,46.82
2011-02-25,345.26,348.43,344.8,348.16,95004700,47.54
2011-02-28,351.24,355.05,351.12,353.21,100768500,48.23
2011-03-01,355.47,355.72,347.68,349.31,114034200,47.7
2011-03-02,349.96,354.35,348.4,352.12,150647700,48.08
2011-03-03,357.19,359.79,355.92,359.56,125197100,49.1
2011-03-04,360.07,360.29,357.75,360.0,113316700,49.16
2011-03-07,361.4,361.67,351.31,355.36,136530800,48.52
2011-03-08,354.91,357.4,352.25,355.76,89079200,48.58
2011-03-09,354.69,354.76,350.6,352.47,113326500,48.13
2011-03-10,349.12,349.77,344.9,346.67,126884800,47.34
2011-03-11,345.33,352.32,345.0,351.99,117770100,48.06
2011-03-14,353.18,356.48,351.31,353.56,108989300,48.28
2011-03-15,342.1,347.84,340.1,345.43,180270300,47.17
2011-03-16,342.0,343.0,326.26,330.01,290502800,45.06
2011-03-17,336.83,339.61,330.66,334.64,164855600,45.69
2011-03-18,337.13,338.2,330.0,330.67,188303500,45.15
2011-03-21,335.99,339.74,335.26,339.3,102350500,46.33
2011-03-22,342.56,342.62,339.14,341.2,81480700,46.59
2011-03-23,339.28,340.22,335.95,339.19,93249100,46.31
2011-03-24,341.85,346.0,338.86,344.97,101178000,47.1
2011-03-25,348.07,352.06,347.02,351.54,112227500,48.0
2011-03-28,353.15,354.32,350.44,350.44,77338800,47.85
2011-03-29,347.66,350.96,346.06,350.96,88225200,47.92
2011-03-30,350.64,350.88,347.44,348.63,82351500,47.6
2011-03-31,346.36,349.8,346.06,348.51,68504800,47.59
2011-04-01,351.11,351.59,343.3,344.56,104665400,47.05
2011-04-04,344.31,344.6,338.4,341.19,115021200,46.59
2011-04-05,336.99,342.25,336.0,338.89,120682800,46.27
2011-04-06,341.22,343.9,337.14,338.04,100634800,46.16
2011-04-07,338.1,340.43,336.03,338.08,93361800,46.16
2011-04-08,339.92,340.15,333.95,335.06,94383800,45.75
2011-04-11,334.06,335.67,330.02,330.8,99736700,45.17
2011-04-12,330.49,333.73,330.2,332.4,106409800,45.39
2011-04-13,335.02,336.14,332.52,336.13,86555000,45.9
2011-04-14,334.8,336.0,332.06,332.42,75450200,45.39
2011-04-15,333.3,333.64,326.8,327.46,113401400,44.71
2011-04-18,326.1,332.23,320.16,331.85,152474700,45.31
2011-04-19,333.1,337.98,331.71,337.86,104844600,46.13
2011-04-20,343.51,345.75,341.5,342.41,175166600,46.75
2011-04-21,355.0,355.13,348.52,350.7,188452600,47.89
2011-04-25,350.34,353.75,350.3,353.01,66636500,48.2
2011-04-26,353.62,354.99,349.35,350.42,84700000,47.85
2011-04-27,352.24,352.35,347.1,350.15,89053300,47.81
2011-04-28,346.19,349.75,345.52,346.75,90239800,47.35
2011-04-29,346.78,353.95,346.67,350.13,251586300,47.81
2011-05-02,349.74,350.47,345.5,346.28,110678400,47.28
2011-05-03,347.99,349.89,345.62,348.2,78337000,47.55
2011-05-04,348.26,351.83,346.88,349.57,97312600,47.73
2011-05-05,348.4,350.95,346.05,346.75,83992300,47.35
2011-05-06,349.69,350.0,346.21,346.66,70033600,47.33
2011-05-09,347.86,349.2,346.53,347.6,51186800,47.46
2011-05-10,348.89,349.69,346.66,349.45,70522900,47.72
2011-05-11,349.02,350.0,345.24,347.23,84000000,47.41
2011-05-12,346.12,347.12,342.27,346.57,80500000,47.32
2011-05-13,345.66,346.25,340.35,340.5,81529000,46.49
2011-05-16,339.2,341.22,332.6,333.3,112443800,45.51
2011-05-17,332.0,336.14,330.73,336.14,113083600,45.9
2011-05-18,336.47,341.05,336.0,339.87,83694100,46.41
2011-05-19,342.08,342.41,338.67,340.53,65292500,46.5
2011-05-20,339.56,340.95,335.02,335.22,84492100,45.77
2011-05-23,329.97,335.98,329.42,334.4,95900000,45.66
2011-05-24,335.5,335.9,331.34,332.19,80481800,45.36
2011-05-25,333.43,338.56,332.85,336.78,73556000,45.99
2011-05-26,335.97,336.89,334.43,335.0,55640200,45.74
2011-05-27,334.8,337.63,334.31,337.41,50899800,46.07
2011-05-31,341.1,347.83,341.0,347.83,104438600,47.49
2011-06-01,348.87,352.13,344.65,345.51,138670700,47.18
2011-06-02,346.5,347.98,344.3,346.1,84695800,47.26
2011-06-03,343.18,345.33,342.01,343.44,78312500,46.9
2011-06-06,345.7,347.05,337.81,338.04,115485300,46.16
2011-06-07,338.17,338.22,331.9,332.04,132446300,45.34
2011-06-08,331.78,334.8,330.65,332.24,83430900,45.37
2011-06-09,333.25,333.67,330.75,331.49,68772200,45.26
2011-06-10,330.55,331.66,325.51,325.9,108488800,44.5
2011-06-13,327.2,328.31,325.07,326.6,82368300,44.6
2011-06-14,330.0,333.25,329.31,332.44,83642300,45.39
2011-06-15,329.75,330.3,324.88,326.75,99799000,44.62
2011-06-16,326.9,328.68,318.33,325.16,127647800,44.4
2011-06-17,328.99,329.25,319.36,320.26,153755000,43.73
2011-06-20,317.36,317.7,310.5,315.32,160161400,43.06
2011-06-21,316.68,325.8,315.2,325.3,123345600,44.42
2011-06-22,325.16,328.9,322.38,322.61,97645800,44.05
2011-06-23,318.94,331.69,318.12,331.23,139939800,45.23
2011-06-24,331.37,333.15,325.09,326.35,109951800,44.56
2011-06-27,327.59,333.9,327.25,332.04,84953400,45.34
2011-06-28,333.65,336.7,333.44,335.26,73574900,45.78
2011-06-29,336.04,336.37,331.88,334.04,88136300,45.61
2011-06-30,334.7,336.13,332.84,335.67,80738700,45.83
2011-07-01,335.95,343.5,334.2,343.26,108828300,46.87
2011-07-05,343.0,349.83,342.5,349.43,88763500,47.71
2011-07-06,348.95,354.1,346.71,351.76,111156500,48.03
2011-07-07,354.67,358.0,354.0,357.2,99915900,48.77
2011-07-08,353.34,360.0,352.2,359.71,122408300,49.12
2011-07-11,356.34,359.77,352.82,354.0,110668600,48.34
2011-07-12,353.53,357.68,348.62,353.75,112902300,48.3
2011-07-13,358.33,360.0,356.38,358.02,97909700,48.89
2011-07-14,361.01,361.61,356.34,357.77,107633400,48.85
2011-07-15,361.17,365.0,359.17,364.92,121116800,49.83
2011-07-18,365.43,374.65,365.28,373.8,143163300,51.04
2011-07-19,378.0,378.65,373.32,376.85,204786400,51.46
2011-07-20,396.12,396.27,386.0,386.9,235335100,52.83
2011-07-21,386.95,390.06,383.9,387.29,131633600,52.88
2011-07-22,388.32,395.05,387.75,393.3,129182200,53.7
2011-07-25,390.35,400.0,389.62,398.5,147451500,54.41
2011-07-26,400.0,404.5,399.68,403.41,119145600,55.08
2011-07-27,400.59,402.64,392.15,392.59,164831100,53.61
2011-07-28,391.62,396.99,388.13,391.82,148508500,53.5
2011-07-29,387.64,395.15,384.0,390.48,158146100,53.32
2011-08-01,397.78,399.5,392.37,396.75,153209000,54.17
2011-08-02,397.65,397.9,388.35,388.91,159884900,53.1
2011-08-03,390.98,393.55,382.24,392.57,183127000,53.6
2011-08-04,389.41,391.32,377.35,377.37,217851900,51.53
2011-08-05,380.44,383.5,362.57,373.62,301147700,51.02
2011-08-08,361.69,367.77,353.02,353.21,285958400,48.23
2011-08-09,361.3,374.61,355.0,374.01,270645900,51.07
2011-08-10,371.15,374.65,362.5,363.69,219664200,49.66
2011-08-11,370.52,375.45,364.72,373.7,185492300,51.03
2011-08-12,378.07,379.64,374.23,376.99,132244000,51.48
2011-08-15,379.63,384.97,378.09,383.41,115136000,52.35
2011-08-16,381.52,383.37,376.06,380.48,124687500,51.95
2011-08-17,382.31,384.52,378.0,380.44,110515300,51.95
2011-08-18,370.84,372.65,361.37,366.05,212858800,49.98
2011-08-19,362.17,367.0,356.0,356.03,193972100,48.61
2011-08-22,364.51,364.88,355.09,356.44,133828800,48.67
2011-08-23,360.3,373.64,357.0,373.6,164208800,51.01
2011-08-24,373.47,378.96,370.6,376.18,156566900,51.37
2011-08-25,365.08,375.45,365.0,373.72,217836500,51.03
2011-08-26,371.17,383.8,370.8,383.58,160369300,52.38
2011-08-29,388.18,391.5,388.0,389.97,101317300,53.25
2011-08-30,388.25,391.84,386.21,389.99,104480600,53.25
2011-08-31,390.57,392.08,381.86,384.83,130646600,52.55
2011-09-01,385.82,387.34,380.72,381.03,85931300,52.03
2011-09-02,374.74,378.0,371.83,374.05,109734800,51.07
2011-09-06,367.37,380.33,366.48,379.74,127424500,51.85
2011-09-07,385.56,385.6,382.0,383.93,87644200,52.42
2011-09-08,382.4,388.61,382.31,384.14,104039600,52.45
2011-09-09,383.93,386.0,375.02,377.48,141203300,51.54
2011-09-12,373.0,380.88,371.9,379.94,116958100,51.88
2011-09-13,382.14,386.21,380.25,384.62,110140100,52.52
2011-09-14,387.02,392.21,385.76,389.3,133681100,53.16
2011-09-15,391.43,393.66,389.9,392.96,104454700,53.66
2011-09-16,395.54,400.5,395.03,400.5,174628300,54.69
2011-09-19,397.0,413.23,395.2,411.63,205965200,56.21
2011-09-20,415.25,422.86,411.19,413.45,193938500,56.45
2011-09-21,419.64,421.59,412.0,412.14,151494000,56.28
2011-09-22,401.03,409.82,396.7,401.82,242120200,54.87
2011-09-23,400.28,406.74,399.85,404.3,136569300,55.21
2011-09-26,399.86,403.98,391.3,403.17,203219100,55.05
2011-09-27,408.73,409.25,398.06,399.26,158124400,54.52
2011-09-28,400.19,403.74,396.51,397.01,107409400,54.21
2011-09-29,401.92,402.21,386.21,390.57,162771700,53.33
2011-09-30,387.12,388.89,381.18,381.32,136910200,52.07
2011-10-03,380.37,382.64,373.17,374.6,167274800,51.15
2011-10-04,374.57,381.8,354.24,372.5,308419300,50.86
2011-10-05,367.86,379.82,360.3,378.25,196617400,51.65
2011-10-06,373.33,384.78,371.8,377.37,203145600,51.53
2011-10-07,375.78,377.74,368.49,369.8,133864500,50.49
2011-10-10,379.09,388.81,378.21,388.81,110628700,53.09
2011-10-11,392.57,403.18,391.5,400.29,151421900,54.66
2011-10-12,407.34,409.25,400.14,402.19,155571500,54.92
2011-10-13,404.98,408.43,402.85,408.43,106546300,55.77
2011-10-14,416.83,422.0,415.27,422.0,143341800,57.62
2011-10-17,421.74,426.7,415.94,419.99,171511200,57.35
2011-10-18,421.76,424.81,415.99,422.24,220400600,57.65
2011-10-19,401.35,408.42,397.8,398.62,276014900,54.43
2011-10-20,400.0,400.35,394.21,395.31,137317600,53.98
2011-10-21,398.1,399.14,390.75,392.87,155311100,53.64
2011-10-24,396.18,406.5,395.4,405.77,125534500,55.41
2011-10-25,405.03,406.55,397.38,397.77,107606800,54.31
2011-10-26,401.76,402.55,393.15,400.6,114076200,54.7
2011-10-27,407.56,409.0,401.89,404.69,123666200,55.26
2011-10-28,403.0,406.35,402.51,404.95,80710700,55.29
2011-10-31,402.42,409.33,401.05,404.78,96375300,55.27
2011-11-01,397.41,399.5,393.22,396.51,132947500,54.14
2011-11-02,400.09,400.44,395.11,397.41,81837700,54.26
2011-11-03,399.07,403.4,395.36,403.07,110346600,55.04
2011-11-04,402.03,403.44,399.16,400.24,75557300,54.65
2011-11-07,399.91,400.0,396.13,399.73,67568900,54.58
2011-11-08,402.21,408.0,401.56,406.23,100110500,55.47
2011-11-09,396.97,400.89,394.23,395.28,139671000,53.97
2011-11-10,397.03,397.21,382.15,385.22,186188100,52.6
2011-11-11,386.61,388.7,380.26,384.62,163446500,52.52
2011-11-14,383.52,385.25,378.2,379.26,108226300,51.79
2011-11-15,380.8,389.5,379.45,388.83,107702700,53.09
2011-11-16,389.25,391.14,384.32,384.77,87302600,52.54
2011-11-17,383.98,384.58,375.5,377.41,119975100,51.53
2011-11-18,378.92,379.99,374.88,374.94,92984500,51.2
2011-11-21,370.4,371.68,365.91,369.01,111995100,50.39
2011-11-22,371.02,377.93,370.94,376.51,102255300,51.41
2011-11-23,374.51,375.84,366.88,366.99,107067800,50.11
2011-11-25,368.42,371.15,363.32,363.57,63690200,49.64
2011-11-28,372.35,376.72,370.33,376.12,86603300,51.36
2011-11-29,375.84,378.83,370.2,373.2,93963800,50.96
2011-11-30,381.29,382.28,378.3,382.2,101484600,52.19
2011-12-01,382.54,389.0,380.75,387.93,96795300,52.97
2011-12-02,389.83,393.63,388.58,389.7,94763900,53.21
2011-12-05,393.49,396.41,390.39,393.01,89302500,53.66
2011-12-06,392.51,394.63,389.38,390.95,70899500,53.38
2011-12-07,389.93,390.94,386.76,389.09,76186600,53.13
2011-12-08,391.45,395.5,390.23,390.66,94089100,53.34
2011-12-09,392.85,394.04,391.03,393.62,74248300,53.75
2011-12-12,391.68,393.9,389.45,391.84,75266800,53.5
2011-12-13,393.0,395.4,387.1,388.81,84732200,53.09
2011-12-14,386.7,387.38,377.68,380.19,101721900,51.91
2011-12-15,383.33,383.74,378.31,378.94,64050000,51.74
2011-12-16,380.36,384.15,379.57,381.02,105369600,52.03
2011-12-19,382.47,384.85,380.48,382.21,58882600,52.19
2011-12-20,387.76,396.1,387.26,395.95,84303800,54.07
2011-12-21,396.69,397.3,392.01,396.45,65737000,54.13
2011-12-22,397.0,399.13,396.1,398.55,50589700,54.42
2011-12-23,399.69,403.59,399.49,403.33,67349800,55.07
2011-12-27,403.1,409.09,403.02,406.53,66269000,55.51
2011-12-28,406.89,408.25,401.34,402.64,57165500,54.98
2011-12-29,403.4,405.65,400.51,405.12,53994500,55.32
2011-12-30,403.51,406.28,403.49,405.0,44915500,55.3
